route,routeName,tsm_id,street,locality,city,district,state,country,pincode,class,landline,mobile,fax,email,contact_person,latitude,longitude,Sales Rep name,Territory Manager name,id,external_id,name,stage,retailer_created_date,retailer_created_by,retailer_created_by_name,modified_date,modified_by,deleted_date,deleted_by,CF_Collections Due,Profile Completeness,SR_status,Verified (Y/N),Deptt.,Sub_Deptt.,name,Shop_Code,zxc,zxc
274513,Vinod Singh Khetwals Route,170867,"No. 3426-A, Mahindra Park, Rani Bagh, New Delhi, D",Rani Bagh,Delhi,SOUTH WEST DELHI,Delhi,,,,,9654298548,,,vijay kumar,28.6835715,77.1340367,Vinod Singh Khetwal,Sanjeev Kumar,3413999,ISOFF858,Rajbans Kaur,NA,15-03-2018 14:21,169480,Maneesh Kumar,14-04-2018 18:07,Vinod Singh Khetwal,,,,62,Active,,L-7,Pvt,Rajbans Kaur,P0335,#N/A,#N/A
274505,Anil Sharmas Route,170866,"Plto No.22, Block No-90, Cannaught Place New Delhi",Connaught Place,Delhi,New Delhi,Delhi,,,,,9818538688,,,gopa kumar,28.6329082,77.2159469,Anil Sharma,Rajan Lajras,3413392,ISOFF60,Rajiv Motors Ltd.,NA,15-03-2018 14:21,169480,Maneesh Kumar,07-04-2018 17:16,Anil Sharma,,,,62,Active,,L-7,Pvt,Rajiv Motors Ltd.,P0336,#N/A,#N/A
274712,Deepak Sharmas Routes,171026,"G-52, G-59, B-4, G-5, G-6, G-9, Vardhman Plaza, Ra",,Delhi,West Delhi,Delhi,,,,,9910633006,,,Deepak bhagia,28.6388222,77.1206578,Deepak Sharma,Jitender Rajokharia,3421300,ISOFF462,Ravi Bhagia,NA,16-03-2018 15:46,169480,Maneesh Kumar,07-04-2018 13:02,Deepak Sharma,,,,62,Active,,L-7,Pvt,Ravi Bhagia,P0339,#N/A,#N/A
274513,Vinod Singh Khetwals Route,170867,"Shop No. 26, Bu Block, Dda Mkt., Pitampura, New De",Pitampura,Delhi,NORTH WEST DELHI,Delhi,,,,,9899064464,,,praveen aggrwal,28.7181399,77.1389889,Vinod Singh Khetwal,Sanjeev Kumar,3413982,ISOFF841,Manoj Kumar Gupta,NA,15-03-2018 14:21,169480,Maneesh Kumar,18-04-2018 11:57,Vinod Singh Khetwal,,,,62,Active,,L-7,Pvt,Manoj Kumar Gupta,P0345,#N/A,#N/A
274509,Dhiraj Mishras Route,170866,"Shop No-6, Lsc Okhla Phase -2 New Delhi, New Delhi, Delhi",Okhla P 2,Delhi,North Delhi,Delhi,India,,,,,,,,0,0,Dhiraj Mishra,Rajan Lajras,3413541,ISOFF209,Mohan Lal Gupta,NA,15-03-2018 14:21,169480,Maneesh Kumar,02-04-2018 13:14,Maneesh Kumar,,,,13,Active,,L-7,Pvt,Mohan Lal Gupta,P0346,#N/A,#N/A
274506,Rajesh Kumar Chauhans Route,170866,"Shop No. 27/94/2D, Jwala Nagar Main Road, Shahdara",Shahdara,Delhi,East Delhi,Delhi,,,,,9873318507,,,gauri shanker,0,0,Rajesh Kumar Chauhan,Rajan Lajras,3413562,ISOFF229,Madhu Aggarwal,NA,15-03-2018 14:21,169480,Maneesh Kumar,26-04-2018 12:35,Rajesh Kumar Chauhan,,,,62,Active,,L-7,Pvt,Madhu Aggarwal,P0355,#N/A,#N/A
274500,Raghvendra Singhs Route,169482,"B-97, Wazirpur, Ring Road, New Delhi , New Delhi, Delhi",,Delhi,North Delhi,Delhi,India,,,,,,,,,,Raghvendra Singh,Manmohan Singh,3414109,ISON180,All Heavens Restaurant,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,All Heavens Restaurant,P0388,#N/A,#N/A
274514,Manoj Kumars Route,169482,"E-Block Anand Niketan, New Delhi , New Delhi, Delhi",,Delhi,New Delhi,Delhi,India,,,,,,,,,,Manoj Kumar,Manmohan Singh,3414005,ISON3,Anand Niketan Club,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Anand Niketan Club,P0392,#N/A,#N/A
274514,Manoj Kumars Route,169482,"15-16, 1St Floor, J Blk. Market Saket, New Delhi, New Delhi, Delhi",,Delhi,South Delhi,Delhi,India,,,,,,,,,,Manoj Kumar,Manmohan Singh,3414157,ISON246,Big Banana Restaurant,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Big Banana Restaurant,P0401,#N/A,#N/A
275687,Rohit Gupta Route,170865,"Central Park Chirag, Enclave New Delhi-48, New Delhi, Delhi",,New Delhi,,Delhi,India,,,,,,,,,,Keshav Pratihar,Rohit Gupta,3447767,ISON7,Chirag Club,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,Inactive,,0,,Chirag Club,P0410,#N/A,#N/A
275687,Rohit Gupta Route,170865,"17-A Friends Colony, Delhi , New Delhi, Delhi",,South Delhi,,Delhi,India,,,,,,,,,,Keshav Pratihar,Rohit Gupta,3447773,ISON20,Friends Club,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,Inactive,,0,,Friends Club,P0445,#N/A,#N/A
274501,Deepak Tanwars Route,169482,"1050,Main Bazar, Pahar Ganj New Delhi., New Delhi, Delhi",,Delhi,Central Delhi,Delhi,India,,,,,,,,,,Deepak Tanwar,Manmohan Singh,3414561,ISON854,The Gem Restaurant,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,The Gem Restaurant,P0450,#N/A,#N/A
274501,Deepak Tanwars Route,169482,"F-14/55, Ground Floor, Model Town, Delhi , New Delhi, Delhi",,Delhi,North Delhi,Delhi,India,,,,,,,,,,Deepak Tanwar,Manmohan Singh,3414292,ISON448,Great Wall Restaurant,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Great Wall Restaurant,P0461,#N/A,#N/A
275687,Rohit Gupta Route,170865,"Lodhi Colony, New Delhi, Delhi",,New Delhi,,Delhi,India,,,,,,,,,,Keshav Pratihar,Rohit Gupta,3447776,ISON24,India Habitat Centre,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,Inactive,,0,,India Habitat Centre,P0474,#N/A,#N/A
275687,Rohit Gupta Route,170865,"N-2, Greater Kailash, Part-1 New Delhi, New Delhi, Delhi",,New Delhi,,Delhi,India,,,,,,,,,,Keshav Pratihar,Rohit Gupta,3447942,ISON499,Kasbah Restaurant,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,Inactive,,0,,Kasbah Restaurant,P0484,#N/A,#N/A
275687,Rohit Gupta Route,170865,"K-185, Saria Julena, New Friends Colony , New Delhi, Delhi",,New Delhi,,Delhi,India,,,,,,,,,,Keshav Pratihar,Rohit Gupta,3447956,ISON543,Lotus Pond Restaurant,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,Inactive,,0,,Lotus Pond Restaurant,P0491,#N/A,#N/A
275687,Rohit Gupta Route,170865,"F-39, East Of Kailash New Delhi, New Delhi, Delhi",,New Delhi,,Delhi,India,,,,,,,,,,Keshav Pratihar,Rohit Gupta,3447963,ISON582,Mehak Restaurant,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,Inactive,,0,,Mehak Restaurant,P0501,#N/A,#N/A
275687,Rohit Gupta Route,170865,"Mathura Road, New Delhi, Delhi, 110001",,New Delhi,,Delhi,India,,,,,,,,,,Keshav Pratihar,Rohit Gupta,3447779,ISON32,National Sports Club Of India,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,Inactive,,0,,National Sports Club Of India,P0518,#N/A,#N/A
274503,Ratheen Sambys Route,170865,"Community Center, Neeti Bagh , New Delhi, Delhi",,Delhi,New Delhi,Delhi,India,,,,,,,,,,Ratheen Samby,Rohit Gupta,3414022,ISON33,Neeti Bagh Club,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Neeti Bagh Club,P0525,#N/A,#N/A
274503,Ratheen Sambys Route,170865,"Gh-9 Shop No. 50, First Floor,G-17 Area Paschim Vihar New Delhi, New Delhi, Delhi",,Delhi,West Delhi,Delhi,India,,,,,,,,,,Ratheen Samby,Rohit Gupta,3414024,ISON37,Paschim Vihar Club,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Paschim Vihar Club,P0536,#N/A,#N/A
274502,Keshav Pratihars Route,170865,"1, Raisina Road, New Delhi, New Delhi, Delhi, 110001",,Delhi,New Delhi,Delhi,India,,,,,,,,,,Keshav Pratihar,Rohit Gupta,3414026,ISON39,Press Club Of India,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Press Club Of India,P0548,#N/A,#N/A
274500,Raghvendra Singhs Route,169482,"Roshanara Gardens, Roshanara Road Delhi -7 , New Delhi, Delhi",,Delhi,North Delhi,Delhi,India,,,,,,,,,,Raghvendra Singh,Manmohan Singh,3414031,ISON44,Roshanara Club,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Roshanara Club,P0564,#N/A,#N/A
274514,Manoj Kumars Route,169482,"88, Paschim Marg, Vasant Vihar, New Delhi, Delhi, 110057",,Delhi,South West Delhi,Delhi,India,,,,,,,,,,Manoj Kumar,Manmohan Singh,3414037,ISON52,Vasant Vihar Club,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Vasant Vihar Club,P0614,#N/A,#N/A
274514,Manoj Kumars Route,169482,"A-4 Sarvodaya Enclave, Aurbindo Marg New Delhi, New Delhi, Delhi",,Delhi,South Delhi,Delhi,India,,,,,,,,,,Manoj Kumar,Manmohan Singh,3414604,ISON923,Waves Restaurant,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Waves Restaurant,P0617,#N/A,#N/A
274509,Dhiraj Mishras Route,170866,"K.No. 273, Madanpur Khadar Extn., New Delhi, Delhi",Madanpur Khadar,Delhi,New Delhi,Delhi,,,,,8876945389,,,roop kumar,28.52616548,77.29114257,Dhiraj Mishra,Rajan Lajras,3413508,ISOFF176,DSCSC-MADANPUR KHADAR EXTN.,NA,15-03-2018 14:21,169480,Maneesh Kumar,21-04-2018 14:10,Dhiraj Mishra,,,,62,Active,,DSCSC,Govt,MADANPUR KHADAR EXTN.,P0625,#N/A,#N/A
274500,Raghvendra Singhs Route,169482,"Ring Road, Punjabi Bagh New Delhi, New Delhi, Delhi",,Delhi,West Delhi,Delhi,India,,,,,,,,,,Raghvendra Singh,Manmohan Singh,3414027,ISON40,Punjabi Bagh Club,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Punjabi Bagh Club,P0659,#N/A,#N/A
274514,Manoj Kumars Route,169482,"C-6, Lsc, Opp. Dps, Vasant Kunj New Delhi, New Delhi, Delhi",,Delhi,South Delhi,Delhi,India,,,,,,,,,,Manoj Kumar,Manmohan Singh,3414415,ISON633,Nanking Chinese Restaurant,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Nanking Chinese Restaurant,P0660,#N/A,#N/A
274508,Sanjay Kumars Route,170866,"G.F. C-3 Sda Market, Opposite Iit Gate New Delhi , New Delhi, Delhi",Iit,Delhi,New Delhi,Delhi,India,,,,,,,,0,0,Sanjay Kumar,Rajan Lajras,3413418,ISOFF86,Jain Departmental Store,NA,15-03-2018 14:21,169480,Maneesh Kumar,02-04-2018 13:14,Maneesh Kumar,,,,13,Active,,L-7,Pvt,Jain Departmental Store,P0698,#N/A,#N/A
274504,Rajinder Singhs Route,170866,"17-18, South Cinema Complex, Greater Kailash -Ii N",Gk 2,Delhi,New Delhi,Delhi,,,,,9958486828,,,MR.Abdul,28.5415273,77.2398604,Rajinder Singh,Rajan Lajras,3413407,ISOFF75,Chitranjan Suri,NA,15-03-2018 14:21,169480,Maneesh Kumar,05-04-2018 15:34,Rajinder Singh,,,,62,Active,,L-7,Pvt,Chitranjan Suri,P0699,#N/A,#N/A
274505,Anil Sharmas Route,170866,"Shop.No.5201 Shardanand, Market Gt Road Delhi, New Delhi, Delhi",Shardanand Market,Delhi,Central Delhi,Delhi,India,,,,,,,,0,0,Anil Sharma,Rajan Lajras,3413367,ISOFF35,Nirmal Takkar,NA,15-03-2018 14:21,169480,Maneesh Kumar,02-04-2018 13:14,Maneesh Kumar,,,,13,Active,,L-7,Pvt,Nirmal Takkar,P0703,#N/A,#N/A
274711,Rohit Kumars Routes,171026,"23,24-1,24-B,25 Vashwas Deep, Building District Ce",,Delhi,West Delhi,Delhi,,,,,9990312938,,,Arrvind ,28.6296833,77.0809628,Rohit Kumar,Jitender Rajokharia,3421444,ISOFF606,Amrit Singla,NA,16-03-2018 15:46,169480,Maneesh Kumar,21-04-2018 16:31,Rohit Kumar,,,,62,Active,,L-7,Pvt,Amrit Singla,P0710,#N/A,#N/A
274512,Manoj Rais Route,170867,"Shop No. G-4 Plot No 4, Aditya Complex, Sector -8,",Rohini,Delhi,North West Delhi,Delhi,,,,,9811028525,,,Denash ji,28.7025309,77.1231963,Manoj Rai,Sanjeev Kumar,3413809,ISOFF668,Raj Kumar Gupta,NA,15-03-2018 14:21,169480,Maneesh Kumar,19-04-2018 19:02,Manoj Rai,,,,62,Active,,L-7,Pvt,Raj Kumar Gupta,P0716,#N/A,#N/A
274712,Deepak Sharmas Routes,171026,"Shop No 1,2 & 3 Block No Csc, 288 Sfa Opp.Goi Pres",,Delhi,South West Delhi,Delhi,,,,,9899133244,,,Bobby,28.635999,77.1266545,Deepak Sharma,Jitender Rajokharia,3421278,ISOFF440,Neelam Prabha,NA,16-03-2018 15:46,169480,Maneesh Kumar,07-04-2018 12:43,Deepak Sharma,,,,62,Active,,L-7,Pvt,Neelam Prabha,P0717,#N/A,#N/A
274509,Dhiraj Mishras Route,170866,"Shop No. 6 Krishna, Market Kalkaji New Delhi, New Delhi, Delhi",Kalkaji,Delhi,South Delhi,Delhi,India,,,,,,,,0,0,Dhiraj Mishra,Rajan Lajras,3413534,ISOFF202,Kulvinder Nath Marwah,NA,15-03-2018 14:21,169480,Maneesh Kumar,02-04-2018 13:14,Maneesh Kumar,,,,13,Active,,L-7,Pvt,Kulvinder Nath Marwah,P0718,#N/A,#N/A
274512,Manoj Rais Route,170867,"113 Ess Plaza Sh.No.1, Sector - 3 Rohini New Delhi",Rohini,Delhi,North West Delhi,Delhi,,,,,9650170034,,,Ravinder kumar,28.7039901,77.1076892,Manoj Rai,Sanjeev Kumar,3413806,ISOFF665,Ms Trading Company,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-04-2018 13:01,Manoj Rai,,,,62,Active,,L-7,Pvt,Ms Trading Company,P0719,#N/A,#N/A
274504,Rajinder Singhs Route,170866,"Shop No. 7, Csc, Sfs, Saidullajab,Saket, New Delhi Cghs Delhi -92, New Delhi, Delhi",Saket,Delhi,South Delhi,Delhi,India,,,,,,,,0,0,Rajinder Singh,Rajan Lajras,3413689,ISOFF356,Vinay Rattan Khare,NA,15-03-2018 14:21,169480,Maneesh Kumar,02-04-2018 13:14,Maneesh Kumar,,,,13,Active,,L-7,Pvt,Vinay Rattan Khare,P0720,#N/A,#N/A
274513,Vinod Singh Khetwals Route,170867,"Lg-9A,10A,15A,16A, Apra Plaza Plot No-29, Pitampur",Pitampura,Delhi,NORTH WEST DELHI,Delhi,,,,,8826545948,,,sunil,28.6883032,77.1338986,Vinod Singh Khetwal,Sanjeev Kumar,3413995,ISOFF854,Virender Kaushik,NA,15-03-2018 14:21,169480,Maneesh Kumar,18-04-2018 15:33,Vinod Singh Khetwal,,,,62,Active,,L-7,Pvt,Virender Kaushik,P0721,#N/A,#N/A
274712,Deepak Sharmas Routes,171026,"Sh.No.1 A/6 Dda Market, Paschim Vihar New Delhi, New Delhi, Delhi",,Delhi,West Delhi,Delhi,India,,,,,,,,0,0,Deepak Sharma,Jitender Rajokharia,3421288,ISOFF450,Jasmeet Singh Sethi,NA,16-03-2018 15:46,169480,Maneesh Kumar,02-04-2018 13:14,Maneesh Kumar,,,,13,Active,,L-7,Pvt,Jasmeet Singh Sethi,P0725,#N/A,#N/A
274500,Raghvendra Singhs Route,169482,"39 Dlf Ind.Area, Iind Floor Kirti Nagar,New Delhi, New Delhi, Delhi",,Delhi,Central Delhi,Delhi,India,,,,,,,,,,Raghvendra Singh,Manmohan Singh,3414019,ISON29,Kirti Club,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Kirti Club,P0732,#N/A,#N/A
274712,Deepak Sharmas Routes,171026,"Sh. No. 14,15,18 & 19 Csc, Market Punjabi Bagh Pun",,Delhi,West Delhi,Delhi,,,,,9899889497,,,Rajender,28.6665613,77.1191519,Deepak Sharma,Jitender Rajokharia,3421306,ISOFF468,Sushil Bajaj,NA,16-03-2018 15:46,169480,Maneesh Kumar,05-04-2018 16:52,Deepak Sharma,,,,62,Active,,L-7,Pvt,Sushil Bajaj,P0741,#N/A,#N/A
274712,Deepak Sharmas Routes,171026,"Shop No-2,3 Block-A, Local Shopping Centre, ","Rajouri Garden, opposite police station",Delhi,West Delhi,Delhi,,,,,9999287737,,,Rajeev,28.6514313,77.119532,Deepak Sharma,Jitender Rajokharia,3421287,ISOFF449,Gautam Malhotra,NA,16-03-2018 15:46,169480,Maneesh Kumar,05-04-2018 14:33,Deepak Sharma,,,,62,Active,,L-7,Pvt,Gautam Malhotra,P0745,#N/A,#N/A
274712,Deepak Sharmas Routes,171026,"Sh.No. 42 New Market, Tilak Nagar New Delhi, New D",,Delhi,West Delhi,Delhi,,,,,9818351683,,,Rahul,28.6369205,77.0959216,Deepak Sharma,Jitender Rajokharia,3421299,ISOFF461,Ramanpreet Singh Maken,NA,16-03-2018 15:46,169480,Maneesh Kumar,06-04-2018 16:27,Deepak Sharma,,,,62,Active,,L-7,Pvt,Ramanpreet Singh Maken,P0746,#N/A,#N/A
274712,Deepak Sharmas Routes,171026,"M-4 Sham Nagar Khyala Road, Vishnu Garden New Delhi -18, New Delhi, Delhi",,Delhi,West Delhi,Delhi,India,,,,,,,,0,0,Deepak Sharma,Jitender Rajokharia,3421290,ISOFF452,Kulbir Singh,NA,16-03-2018 15:46,169480,Maneesh Kumar,02-04-2018 13:14,Maneesh Kumar,,,,13,Active,,L-7,Pvt,Kulbir Singh,P0748,#N/A,#N/A
274507,Manoj Ram Rajputs Route,170866,"R-19 Vikas Marg Main Road, Shakarpur Delhi, New De",Shakarpur,Delhi,East Delhi,Delhi,,,,,9899724283,,,Devender ,28.6338845,77.2828073,Manoj Ram Rajput,Rajan Lajras,3413757,ISOFF424,Surinder Gupta,NA,15-03-2018 14:21,169480,Maneesh Kumar,12-04-2018 16:25,Manoj Ram Rajput,,,,62,Active,,L-7,Pvt,Surinder Gupta,P0752,#N/A,#N/A
274507,Manoj Ram Rajputs Route,170866,"Shop/Plot No.B/2, Gazipur Dairy, Complex, Delhi-11",Gazipur Dairy,Delhi,East Delhi,Delhi,,,,,9818022185,,,kishan Kumar ,28.6210529,77.3205457,Manoj Ram Rajput,Rajan Lajras,3413746,ISOFF413,Rajeev Mahajan,NA,15-03-2018 14:21,169480,Maneesh Kumar,13-04-2018 17:00,Manoj Ram Rajput,,,,62,Active,,L-7,Pvt,Rajeev Mahajan,P0753,#N/A,#N/A
274506,Rajesh Kumar Chauhans Route,170866,"Shop 24&25,Pocket -F, Csc Market, Nand Nagri Nand ",Nand Nagari,Delhi,North East Delhi,Delhi,,,,,8744004549,,,ranjan ji,28.6845262,77.314379,Rajesh Kumar Chauhan,Rajan Lajras,3413616,ISOFF283,Pankaj Singh,NA,15-03-2018 14:21,169480,Maneesh Kumar,05-04-2018 20:44,Rajesh Kumar Chauhan,,,,62,Active,,L-7,Pvt,Pankaj Singh,P0755,#N/A,#N/A
274513,Vinod Singh Khetwals Route,170867,"Shop No.C-1, Lsc, J-Block, Ashok Vihar-I, Delhi-110052 , New Delhi, Delhi",Ashok Vihar,Delhi,North Delhi,Delhi,India,,,,,,,,0,0,Vinod Singh Khetwal,Sanjeev Kumar,3413933,ISOFF792,Abhinav Jindal,NA,15-03-2018 14:21,169480,Maneesh Kumar,02-04-2018 13:14,Maneesh Kumar,,,,13,Active,,L-7,Pvt,Abhinav Jindal,P0757,#N/A,#N/A
274506,Rajesh Kumar Chauhans Route,170866,"Shop No 2,Gagan Treatre, Community Centre,Nand Nag",Nand Nagari,Delhi,North West Delhi,Delhi,,,,,9873527746,,,ashok rai,28.6968106,77.313237,Rajesh Kumar Chauhan,Rajan Lajras,3413631,ISOFF298,Anit Kumar Singh,NA,15-03-2018 14:21,169480,Maneesh Kumar,12-04-2018 12:49,Rajesh Kumar Chauhan,,,,62,Active,,L-7,Pvt,Anit Kumar Singh,P0758,#N/A,#N/A
274510,Rahul Sharmas Route,170866,"Sh.No.7,8,9 18 Gupta Complex, Plot No.1, Old Rohta",Old Rohtak Road,Delhi,Central Delhi,Delhi,,,,,9540240064,,,Bitto ji,28.6697463,77.1672545,Rahul Sharma,Rajan Lajras,3413457,ISOFF125,Rattan Singh,NA,15-03-2018 14:21,169480,Maneesh Kumar,26-04-2018 13:39,Rahul Sharma,,,,62,Active,,L-7,Pvt,Rattan Singh,P0763,#N/A,#N/A
274711,Rohit Kumars Routes,171026,"Sh.No.G-9,10, Malik Plaza Sec-4 Dwarka Delhi, New ",,Delhi,South West Delhi,Delhi,,,,,9899013745,,,Vivek,28.5971839,77.0499238,Rohit Kumar,Jitender Rajokharia,3421437,ISOFF599,Susheel Kumar,NA,16-03-2018 15:46,169480,Maneesh Kumar,18-04-2018 14:45,Rohit Kumar,,,,62,Active,,L-7,Pvt,Susheel Kumar,P0767,#N/A,#N/A
274505,Anil Sharmas Route,170866,"Shop No. 16, Malka Ganj, Malka Ganj New Delhi, New Delhi, Delhi",Malka Ganj,Delhi,North West Delhi,Delhi,India,,,,,,,,,,Anil Sharma,Rajan Lajras,3413480,ISOFF148,Malka Ganj,NA,15-03-2018 14:21,169480,Maneesh Kumar,0000-00-00 00:00:00,Maneesh Kumar,,,,18,Active,,DSIIDC,Govt,Malka Ganj,P0769,#N/A,#N/A
275687,Rohit Gupta Route,170865,"Gulmohar Park, New Delhi -29 , New Delhi, Delhi",,New Delhi,,Delhi,India,,,,,,,,,,Keshav Pratihar,Rohit Gupta,3447774,ISON21,Gulmohar Sports-Cum-Community,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,Inactive,,0,,Gulmohar Sports-Cum-Community,P0774,#N/A,#N/A
274503,Ratheen Sambys Route,170865,"C-2, Ground Floor, Sda Commercial Centre Opp. Iit Gate, Outer Ring Road, New Delhi, Delhi, 110016",,Delhi,South Delhi,Delhi,India,,,,,,,,,,Ratheen Samby,Rohit Gupta,3414382,ISON574,Masala Junction Restaurant,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Masala Junction Restaurant,P0803,#N/A,#N/A
275687,Rohit Gupta Route,170865,"8, Community Center, Ist Floor, New Friends Colony New Delhi, New Delhi, Delhi, 110065",,New Delhi,,Delhi,India,,,,,,,,,,Keshav Pratihar,Rohit Gupta,3447972,ISON602,Moksha Restaurant,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,Inactive,,0,,Moksha Restaurant,P0805,#N/A,#N/A
274500,Raghvendra Singhs Route,169482,"Plot No. 9 B Block, Community, Center Shalimar Bagh Delhi 110088, New Delhi, Delhi, 110088",,Delhi,North Delhi,Delhi,India,,,,,,,,,,Raghvendra Singh,Manmohan Singh,3414034,ISON48,Shalimar Bagh Club,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Shalimar Bagh Club,P0806,#N/A,#N/A
274503,Ratheen Sambys Route,170865,"Pankaj Arcade Iii, Plot No. 16, Sector 10, Dwarka New Delhi, New Delhi, Delhi, 110075",,Delhi,South West Delhi,Delhi,India,,,,,,,,,,Ratheen Samby,Rohit Gupta,3414273,ISON417,Fire N Ice Restaurant,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Fire N Ice Restaurant,P0807,#N/A,#N/A
275688,Manmohan Singh Route,169482,"19 Ashok Road, Cannaught Place New Delhi, New Delhi, Delhi",,New Delhi,,Delhi,India,,,,,,,,,,Deepak Tanwar,Manmohan Singh,3447815,ISON128,Shangri-La Hotel,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,Inactive,,0,,Shangri-La Hotel,P0820,#N/A,#N/A
274502,Keshav Pratihars Route,170865,"13 Main Market, Lodi Colony New Delhi, New Delhi, Delhi",,Delhi,New Delhi,Delhi,India,,,,,,,,,,Keshav Pratihar,Rohit Gupta,3414458,ISON700,Ploof Restaurant,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Ploof Restaurant,P0829,#N/A,#N/A
274514,Manoj Kumars Route,169482,"18-19 Community Centre, Saket New Delhi, New Delhi, Delhi",,Delhi,South Delhi,Delhi,India,,,,,,,,,,Manoj Kumar,Manmohan Singh,3414267,ISON408,Explode Restaurant,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Explode Restaurant,P0830,#N/A,#N/A
275688,Manmohan Singh Route,169482,"L-11 Cannaught Circus, Cp New Delhi , New Delhi, Delhi",,New Delhi,,Delhi,India,,,,,,,,,,Deepak Tanwar,Manmohan Singh,3447964,ISON590,Minar Restaurant,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,Inactive,,0,,Minar Restaurant,P0835,#N/A,#N/A
275688,Manmohan Singh Route,169482,"M-38 Cannaught Circus, New Delhi -1 , New Delhi, Delhi",,New Delhi,,Delhi,India,,,,,,,,,,Deepak Tanwar,Manmohan Singh,3447950,ISON529,Lido Restaurant,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,Inactive,,0,,Lido Restaurant,P0836,#N/A,#N/A
274501,Deepak Tanwars Route,169482,"5/66 Wea Padam Singh Road, Koral Bagh New Delhi, New Delhi, Delhi",,Delhi,Central Delhi,Delhi,India,,,,,,,,,,Deepak Tanwar,Manmohan Singh,3414314,ISON482,Jade Garden Restaurant,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Jade Garden Restaurant,P0839,#N/A,#N/A
